fir_id,district,station_id,crime_type,date,time,lat,lon,status,mo,case_summary,bns_sections,accused_ids,victim_id,vehicle,phone_hash,synthetic,data_label
SYN-2026-BLG-0785,Belagavi,PS-BLG-SYN-05,House Burglary,2025-04-02,20:52,15.89483,74.57027,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1784""]",V-SYN-08784,NA,PH-SYN-05784,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0786,Kalaburagi,PS-KLB-SYN-06,Motorcycle Theft,2025-04-03,07:05,17.26838,76.76793,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1785""]",V-SYN-08785,NA,PH-SYN-05785,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0787,Bengaluru South,PS-BLR-SYN-07,UPI Fraud,2025-04-04,12:18,12.94093,77.5291,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1786""]",V-SYN-08786,NA,PH-SYN-05786,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0788,Mysuru,PS-MYS-SYN-08,Mobile Phone Theft,2025-04-05,17:31,12.24865,76.67588,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1787""]",V-SYN-08787,NA,PH-SYN-05787,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0789,Hubballi-Dharwad,PS-HBL-SYN-09,Chain Snatching,2025-04-06,22:44,15.29261,75.08799,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1788""]",V-SYN-08788,NA,PH-SYN-05788,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0790,Mangaluru,PS-MNG-SYN-10,House Burglary,2025-04-07,09:57,12.88808,74.84993,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1789""]",V-SYN-08789,NA,PH-SYN-05789,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0791,Belagavi,PS-BLG-SYN-11,Motorcycle Theft,2025-04-08,14:10,15.8453,74.55946,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1790""]",V-SYN-08790,NA,PH-SYN-05790,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0792,Kalaburagi,PS-KLB-SYN-12,UPI Fraud,2025-04-09,19:23,17.35202,76.77137,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1791""]",V-SYN-08791,NA,PH-SYN-05791,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0793,Bengaluru South,PS-BLR-SYN-01,Mobile Phone Theft,2025-04-10,06:36,12.84926,77.63007,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1792""]",V-SYN-08792,KA-SYN-03792,PH-SYN-05792,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0794,Mysuru,PS-MYS-SYN-02,Chain Snatching,2025-04-11,11:49,12.31905,76.72818,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1793""]",V-SYN-08793,NA,PH-SYN-05793,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0795,Hubballi-Dharwad,PS-HBL-SYN-03,House Burglary,2025-04-12,16:02,15.3138,75.08591,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1794""]",V-SYN-08794,NA,PH-SYN-05794,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0796,Mangaluru,PS-MNG-SYN-04,Motorcycle Theft,2025-04-13,21:15,12.9615,74.81154,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1795""]",V-SYN-08795,KA-SYN-03795,PH-SYN-05795,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0797,Belagavi,PS-BLG-SYN-05,UPI Fraud,2025-04-14,08:28,15.78204,74.4214,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1796""]",V-SYN-08796,NA,PH-SYN-05796,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0798,Kalaburagi,PS-KLB-SYN-06,Mobile Phone Theft,2025-04-15,13:41,17.39078,76.77719,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1797""]",V-SYN-08797,NA,PH-SYN-05797,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0799,Bengaluru South,PS-BLR-SYN-07,Chain Snatching,2025-04-16,18:54,12.9574,77.63625,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1798""]",V-SYN-08798,NA,PH-SYN-05798,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0800,Mysuru,PS-MYS-SYN-08,Motorcycle Theft,2025-04-17,22:07,12.30066,76.71446,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-CCD4CBC4""]",V-SYN-08799,NA,PH-SYN-B44ABBFE,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0801,Hubballi-Dharwad,PS-HBL-SYN-09,Motorcycle Theft,2025-04-18,10:20,15.40895,75.14732,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1800""]",V-SYN-08800,NA,PH-SYN-05800,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0802,Mangaluru,PS-MNG-SYN-10,UPI Fraud,2025-04-19,15:33,12.83429,74.87776,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1801""]",V-SYN-08801,NA,PH-SYN-05801,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0803,Belagavi,PS-BLG-SYN-11,Mobile Phone Theft,2025-04-20,20:46,15.83761,74.41701,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1802""]",V-SYN-08802,NA,PH-SYN-05802,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0804,Kalaburagi,PS-KLB-SYN-12,Chain Snatching,2025-04-21,07:59,17.25254,76.88335,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1803""]",V-SYN-08803,NA,PH-SYN-05803,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0805,Bengaluru South,PS-BLR-SYN-01,House Burglary,2025-04-22,12:12,12.95201,77.6432,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1804""]",V-SYN-08804,NA,PH-SYN-05804,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0806,Mysuru,PS-MYS-SYN-02,Motorcycle Theft,2025-04-23,17:25,12.34433,76.58724,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1805""]",V-SYN-08805,NA,PH-SYN-05805,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0807,Hubballi-Dharwad,PS-HBL-SYN-03,UPI Fraud,2025-04-24,22:38,15.33702,75.18829,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1806""]",V-SYN-08806,NA,PH-SYN-05806,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0808,Mangaluru,PS-MNG-SYN-04,Mobile Phone Theft,2025-04-25,09:51,12.85416,74.85356,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1807""]",V-SYN-08807,KA-SYN-03807,PH-SYN-05807,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0809,Belagavi,PS-BLG-SYN-05,Chain Snatching,2025-04-26,14:04,15.86863,74.47061,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1808""]",V-SYN-08808,NA,PH-SYN-05808,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0810,Kalaburagi,PS-KLB-SYN-06,House Burglary,2025-04-27,19:17,17.38812,76.80267,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1809""]",V-SYN-08809,NA,PH-SYN-05809,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0811,Bengaluru South,PS-BLR-SYN-07,Motorcycle Theft,2025-04-28,06:30,12.91624,77.65037,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1810""]",V-SYN-08810,KA-SYN-03810,PH-SYN-05810,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0812,Mysuru,PS-MYS-SYN-08,UPI Fraud,2025-04-29,11:43,12.35927,76.57422,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1811""]",V-SYN-08811,NA,PH-SYN-05811,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0813,Hubballi-Dharwad,PS-HBL-SYN-09,Mobile Phone Theft,2025-04-30,16:56,15.36153,75.14084,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1812""]",V-SYN-08812,NA,PH-SYN-05812,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0814,Mangaluru,PS-MNG-SYN-10,Chain Snatching,2025-05-01,21:09,12.97655,74.87697,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1813""]",V-SYN-08813,NA,PH-SYN-05813,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0815,Belagavi,PS-BLG-SYN-11,House Burglary,2025-05-02,08:22,15.8446,74.48533,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1814""]",V-SYN-08814,NA,PH-SYN-05814,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0816,Kalaburagi,PS-KLB-SYN-12,Motorcycle Theft,2025-05-03,13:35,17.39082,76.79187,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1815""]",V-SYN-08815,NA,PH-SYN-05815,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0817,Bengaluru South,PS-BLR-SYN-01,Motorcycle Theft,2025-05-04,21:48,12.97882,77.56143,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-D49B3EA9""]",V-SYN-08816,KA-SYN-03816,PH-SYN-B47FC863,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0818,Mysuru,PS-MYS-SYN-02,Mobile Phone Theft,2025-05-05,23:01,12.29599,76.66278,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1817""]",V-SYN-08817,NA,PH-SYN-05817,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0819,Hubballi-Dharwad,PS-HBL-SYN-03,Chain Snatching,2025-05-06,10:14,15.37777,75.14652,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1818""]",V-SYN-08818,NA,PH-SYN-05818,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0820,Mangaluru,PS-MNG-SYN-04,House Burglary,2025-05-07,15:27,12.92654,74.8799,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1819""]",V-SYN-08819,NA,PH-SYN-05819,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0821,Belagavi,PS-BLG-SYN-05,Motorcycle Theft,2025-05-08,20:40,15.79571,74.44542,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1820""]",V-SYN-08820,NA,PH-SYN-05820,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0822,Kalaburagi,PS-KLB-SYN-06,UPI Fraud,2025-05-09,07:53,17.31618,76.91322,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1821""]",V-SYN-08821,NA,PH-SYN-05821,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0823,Bengaluru South,PS-BLR-SYN-07,Mobile Phone Theft,2025-05-10,12:06,12.8747,77.54435,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1822""]",V-SYN-08822,KA-SYN-03822,PH-SYN-05822,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0824,Mysuru,PS-MYS-SYN-08,Chain Snatching,2025-05-11,17:19,12.25072,76.64573,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1823""]",V-SYN-08823,NA,PH-SYN-05823,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0825,Hubballi-Dharwad,PS-HBL-SYN-09,House Burglary,2025-05-12,22:32,15.37868,75.09432,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1824""]",V-SYN-08824,NA,PH-SYN-05824,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0826,Mangaluru,PS-MNG-SYN-10,Motorcycle Theft,2025-05-13,09:45,12.95879,74.79114,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1825""]",V-SYN-08825,KA-SYN-03825,PH-SYN-05825,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0827,Belagavi,PS-BLG-SYN-11,UPI Fraud,2025-05-14,14:58,15.89108,74.55988,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1826""]",V-SYN-08826,NA,PH-SYN-05826,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0828,Kalaburagi,PS-KLB-SYN-12,Mobile Phone Theft,2025-05-15,19:11,17.31149,76.75864,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1827""]",V-SYN-08827,NA,PH-SYN-05827,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0829,Bengaluru South,PS-BLR-SYN-01,Chain Snatching,2025-05-16,06:24,12.9595,77.56132,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1828""]",V-SYN-08828,NA,PH-SYN-05828,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0830,Mysuru,PS-MYS-SYN-02,House Burglary,2025-05-17,11:37,12.3469,76.67658,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1829""]",V-SYN-08829,NA,PH-SYN-05829,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0831,Hubballi-Dharwad,PS-HBL-SYN-03,Motorcycle Theft,2025-05-18,16:50,15.29636,75.18296,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1830""]",V-SYN-08830,NA,PH-SYN-05830,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0832,Mangaluru,PS-MNG-SYN-04,UPI Fraud,2025-05-19,21:03,12.91208,74.80286,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1831""]",V-SYN-08831,NA,PH-SYN-05831,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0833,Belagavi,PS-BLG-SYN-05,Mobile Phone Theft,2025-05-20,08:16,15.91174,74.54352,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1832""]",V-SYN-08832,NA,PH-SYN-05832,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0834,Kalaburagi,PS-KLB-SYN-06,Chain Snatching,2025-05-21,22:29,17.28862,76.82611,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-69585E0D""]",V-SYN-08833,NA,PH-SYN-CB8C1321,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0835,Bengaluru South,PS-BLR-SYN-07,House Burglary,2025-05-22,18:42,12.85279,77.51969,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1834""]",V-SYN-08834,NA,PH-SYN-05834,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0836,Mysuru,PS-MYS-SYN-08,Motorcycle Theft,2025-05-23,23:55,12.36834,76.675,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1835""]",V-SYN-08835,NA,PH-SYN-05835,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0837,Hubballi-Dharwad,PS-HBL-SYN-09,UPI Fraud,2025-05-24,10:08,15.30252,75.11111,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1836""]",V-SYN-08836,NA,PH-SYN-05836,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0838,Mangaluru,PS-MNG-SYN-10,Mobile Phone Theft,2025-05-25,15:21,12.88589,74.79873,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1837""]",V-SYN-08837,KA-SYN-03837,PH-SYN-05837,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0839,Belagavi,PS-BLG-SYN-11,Chain Snatching,2025-05-26,20:34,15.85414,74.54272,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1838""]",V-SYN-08838,NA,PH-SYN-05838,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0840,Kalaburagi,PS-KLB-SYN-12,House Burglary,2025-05-27,07:47,17.25318,76.78447,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1839""]",V-SYN-08839,NA,PH-SYN-05839,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0841,Bengaluru South,PS-BLR-SYN-01,Motorcycle Theft,2025-05-28,12:00,12.95213,77.53218,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1840""]",V-SYN-08840,KA-SYN-03840,PH-SYN-05840,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0842,Mysuru,PS-MYS-SYN-02,UPI Fraud,2025-05-29,17:13,12.27669,76.61454,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1841""]",V-SYN-08841,NA,PH-SYN-05841,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0843,Hubballi-Dharwad,PS-HBL-SYN-03,Mobile Phone Theft,2025-05-30,22:26,15.42381,75.13993,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1842""]",V-SYN-08842,NA,PH-SYN-05842,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0844,Mangaluru,PS-MNG-SYN-04,Chain Snatching,2025-05-31,09:39,12.85704,74.80444,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1843""]",V-SYN-08843,NA,PH-SYN-05843,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0845,Belagavi,PS-BLG-SYN-05,House Burglary,2025-06-01,14:52,15.80729,74.56419,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1844""]",V-SYN-08844,NA,PH-SYN-05844,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0846,Kalaburagi,PS-KLB-SYN-06,Motorcycle Theft,2025-06-02,19:05,17.28317,76.82899,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1845""]",V-SYN-08845,NA,PH-SYN-05845,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0847,Bengaluru South,PS-BLR-SYN-07,UPI Fraud,2025-06-03,06:18,12.89921,77.57831,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1846""]",V-SYN-08846,NA,PH-SYN-05846,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0848,Mysuru,PS-MYS-SYN-08,Mobile Phone Theft,2025-06-04,11:31,12.32409,76.59781,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1847""]",V-SYN-08847,NA,PH-SYN-05847,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0849,Hubballi-Dharwad,PS-HBL-SYN-09,Chain Snatching,2025-06-05,16:44,15.34289,75.18344,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1848""]",V-SYN-08848,NA,PH-SYN-05848,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0850,Mangaluru,PS-MNG-SYN-10,House Burglary,2025-06-06,21:57,12.84983,74.8628,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1849""]",V-SYN-08849,NA,PH-SYN-05849,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0851,Belagavi,PS-BLG-SYN-11,UPI Fraud,2025-06-07,21:10,15.79157,74.56323,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-DE5F7470""]",V-SYN-08850,NA,PH-SYN-84FB0E6A,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0852,Kalaburagi,PS-KLB-SYN-12,UPI Fraud,2025-06-08,13:23,17.31544,76.89521,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1851""]",V-SYN-08851,NA,PH-SYN-05851,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0853,Bengaluru South,PS-BLR-SYN-01,Mobile Phone Theft,2025-06-09,18:36,12.86783,77.54277,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1852""]",V-SYN-08852,KA-SYN-03852,PH-SYN-05852,true,SYNTHETIC DEMO DATA
